marketplace	review_id	product_id	product_category	star_rating	year	month	review_date
US	R1ALRFQUGK51OI	B00G6ZTM3Y	Mobile_Apps	5	2014	12	2014-12-26
US	R1JAWNPL2IRXIA	B000WOT41K	Digital_Music_Purchase	5	2013	11	2013-11-20
US	R2AUXXBFXRGFVP	B00DRPVE3M	Mobile_Apps	4	2013	10	2013-10-14
US	R2G8KAIQWHZUK8	B00FAPF5U0	Mobile_Apps	5	2014	11	2014-11-10
US	R1XWV4AG5QIGJZ	B009C7JS14	Mobile_Apps	4	2015	8	2015-08-26
US	R1DQVW9PUFJZMB	B00P9TTSK0	Mobile_Apps	5	2015	4	2015-04-07
US	R1KXZBX6NHB9RX	B00QW8TYWO	Mobile_Apps	5	2015	4	2015-04-09
US	R1CT9UHM7LH5Z0	B005OZE9SA	Musical Instruments	5	2015	6	2015-06-08
US	R1Q6Z0A610X5WR	B0094BB4TW	Mobile_Apps	2	2014	10	2014-10-31
DE	R3G3O07UOD9KRJ	B004SDEP38	Mobile_Apps	5	2013	10	2013-10-14
US	R6IVTDTE329F2	B00381A1MU	Toys	5	2012	12	2012-12-25
US	R3FAA3FBNPD27E	B00DYOOGYK	Mobile_Apps	4	2015	7	2015-07-10
US	R84IP59P6Q51F	B00COMLLX2	Mobile_Apps	5	2013	6	2013-06-08
FR	R3P2AF0MM5MXJP	B006O6F4O6	Toys	5	2013	4	2013-04-13
US	R2O1ZVW3GI91VF	B007FRHZ4A	Toys	1	2012	12	2012-12-25
US	R2RIGGPCX5J6ZR	B00AQL8VU4	Mobile_Apps	5	2015	8	2015-08-27
US	R1728RX4P1Y0TX	B00992CF6W	Mobile_Apps	4	2015	7	2015-07-15
US	R29ZDUKFX0DP4J	B00JG5MS32	Mobile_Apps	4	2014	11	2014-11-29
US	R13VXKAIZJVLW8	B009ZFPQOQ	Mobile_Apps	1	2015	7	2015-07-22
US	R342CRY3ACYJTM	B00G4CXHSK	Mobile_Apps	5	2014	6	2014-06-09
US	R3UTAR2QESYQ8F	B00BXKKNFS	Mobile_Apps	4	2015	8	2015-08-09
US	R2K62V4XF528ZG	B009UX2YAC	Mobile_Apps	5	2013	4	2013-04-30
US	R31K3JGR84SDE4	B00K369LRO	Mobile_Apps	1	2015	4	2015-04-27
US	R10ALUJUQ5XSBB	B008JJM88Q	Mobile_Apps	5	2013	6	2013-06-05
US	R13FQUIA9N88GQ	B00DQR26EC	Mobile_Apps	4	2014	2	2014-02-03
US	R2EIINS2CN9P84	B000VRNCGQ	Digital_Music_Purchase	5	2013	3	2013-03-25
US	R3GHCR7ZUZ280S	B00C0NFMKI	Digital_Music_Purchase	4	2013	4	2013-04-25
US	R2WVC8M0VIHMMR	B005K17RU0	Mobile_Apps	5	2015	6	2015-06-29
US	R1Y7NUN26Y5M7Y	B0063IH60K	Mobile_Apps	5	2014	9	2014-09-26
US	R1MUTCT7RQ1R8X	B00EEL0LGY	Mobile_Apps	4	2014	3	2014-03-24
US	R1J77H23JF20GO	B00V7MJXJ4	Mobile_Apps	2	2015	5	2015-05-30
US	R1EPSMA9SCCFGR	B00FB13Y74	Mobile_Apps	1	2014	4	2014-04-14
UK	R1X9SW3EHXK7NE	B00LXF9XK4	Digital_Music_Purchase	5	2014	9	2014-09-19
UK	R2U630H9QE3QL7	B0091REZMW	Mobile_Apps	5	2013	9	2013-09-28
US	R18AC37Q5D17CY	B008K6HN8I	Mobile_Apps	1	2014	12	2014-12-21
US	R33JRR9XBYMT1S	B00HBR9OWU	Mobile_Apps	5	2014	6	2014-06-28
US	R13D72O72M33VP	B0054JZC6E	Mobile_Apps	4	2012	1	2012-01-10
UK	R324RT4R86R9JZ	B0032O6S4I	Toys	5	2012	8	2012-08-23
US	R2I7UOME9KHIP2	B007VUA7VO	Mobile_Apps	3	2012	10	2012-10-24
US	RX707VOW21RZE	B00992CF6W	Mobile_Apps	5	2015	8	2015-08-01
DE	R9TIVF45IDA02	B00F56AZK4	Mobile_Apps	3	2013	10	2013-10-05
US	R5FLZ9E9N72SJ	B00FAPF5U0	Mobile_Apps	5	2015	4	2015-04-11
US	R3D72RA9XDINSB	B00KNWYDU8	Mobile_Apps	5	2014	8	2014-08-07
US	RH15ODLX7I1VA	B004SD5GZ4	Mobile_Apps	1	2014	3	2014-03-17
US	R1OM61ER15KV05	B0055SWM08	Mobile_Apps	5	2012	3	2012-03-20
UK	R2AZIFXLSHU9R1	B00701L6TQ	Mobile_Apps	5	2014	10	2014-10-20
US	R1SOP8I7IMLDD0	B00LZXOI5E	Mobile_Apps	4	2014	9	2014-09-05
US	R1CE9PU7KOPUR	B0058VW36U	Mobile_Apps	4	2011	9	2011-09-28
UK	R2RUPXMR30QLO5	B00PSID6ZK	Mobile_Apps	1	2015	3	2015-03-30
US	R1Y0UEAJVI76CS	B000VSAEYI	Toys	5	2015	7	2015-07-13
US	R107PVCRLSFYYK	B0086700CM	Mobile_Apps	5	2012	8	2012-08-08
US	R2NCLBLVTQ8K59	B00C7TAF3Y	Mobile_Apps	5	2014	11	2014-11-09
US	R3I17Q2WPGSIPI	B00B7Y0206	Mobile_Apps	5	2014	12	2014-12-27
US	R2WDXIMKRC8X7Y	B00A2XU9IS	Mobile_Apps	4	2012	12	2012-12-13
US	R3C4RCC5KTKLKC	B008RA3X5E	Mobile_Apps	5	2013	9	2013-09-25
US	R18AX1D6QTLIPZ	B0063M22QO	Mobile_Apps	4	2015	4	2015-04-12
DE	R2Q8NPUS6STR1D	B00JZGF6ZO	Digital_Music_Purchase	5	2014	7	2014-07-13
US	R8T505PB3VIO5	B00N1HONIO	Mobile_Apps	5	2014	10	2014-10-23
US	R1SVD3XDUJK6CC	B00AKL1XPU	Mobile_Apps	5	2013	7	2013-07-21
US	RS5AKS5N7BAZI	B00CWY76CC	Mobile_Apps	5	2013	7	2013-07-12
US	R2Q8O6BNQLMFB7	B0097EWK3A	Mobile_Apps	4	2013	8	2013-08-16
US	R2TTAGMF9S5U3I	B005R32L66	Mobile_Apps	3	2013	2	2013-02-16
US	R1MDUHZ8R62KGV	B00ISK0874	Digital_Music_Purchase	5	2015	6	2015-06-08
US	R2SDVMDU5EFK84	B00KA7JIII	Mobile_Apps	5	2015	7	2015-07-05
US	R3LB92BN66QV69	B0086700CM	Mobile_Apps	5	2012	5	2012-05-31
US	R1X2NB941Y8EGY	B006J420UE	PC	5	2012	7	2012-07-26
US	R1U2RFYY32J3DU	B00G4PX1MO	Mobile_Apps	5	2014	10	2014-10-06
US	RJDS9PR5U8E5	B00AFCEIB0	Mobile_Apps	1	2014	3	2014-03-29
US	RRCY662FK93IF	B00CWY76CC	Mobile_Apps	5	2013	7	2013-07-07
UK	RUZ3CGWCVQ8JW	B004BZXDKY	Digital_Music_Purchase	5	2014	12	2014-12-05
US	R12AGZK7RJU19Z	B00634GHJA	Mobile_Apps	4	2012	4	2012-04-23
US	RC6IUZVU2ZED2	B0063IH60K	Mobile_Apps	5	2014	11	2014-11-17
DE	R3AKJHHNFDSWSV	B004GJDQT8	Mobile_Apps	3	2015	5	2015-05-17
US	RMR9UJOEOTQLS	B004SBS8LA	Mobile_Apps	4	2015	4	2015-04-03
UK	R1QT8OR7WUEXMA	B0069G5Z9K	Mobile_Apps	5	2013	11	2013-11-29
US	R348SOQGU1TY4Q	B00UENHBAU	Mobile_Apps	5	2015	3	2015-03-10
US	R1BSI7T7Q5JDHS	B00632HWOG	Mobile_Apps	5	2014	5	2014-05-02
US	RMHR16W7TILF9	B0058SNKNS	Shoes	4	2014	2	2014-02-27
US	R81T5S7JDW2Z2	B00FN811SY	Mobile_Apps	5	2014	7	2014-07-06
DE	R2KEH2IAUWAV7S	B005D9MUWY	Mobile_Apps	4	2012	11	2012-11-26
US	R1Z7JR6D7Q1HI3	B00992CF6W	Mobile_Apps	5	2014	8	2014-08-24
JP	R15HOT8VNOTD30	B00CO5AQ12	Toys	2	2014	1	2014-01-25
UK	R3O14NV2FWDIM3	B00KMITDGC	Digital_Music_Purchase	5	2015	3	2015-03-04
US	R123LSATPEN0EQ	B00PSID6ZK	Mobile_Apps	5	2014	12	2014-12-08
UK	ROA3J6IZ5O7U6	B00PJ5AUCO	Mobile_Apps	1	2014	12	2014-12-03
US	RZ0KBNGPFX4RU	B00ATSBIIG	Mobile_Apps	5	2015	1	2015-01-20
US	R1WA94JKB1YV55	B00I6IKSZ0	Mobile_Apps	5	2014	5	2014-05-25
UK	R3IT1GU4L9IR5M	B0086700CM	Mobile_Apps	5	2013	1	2013-01-31
US	R3GR9JR3I8QTWG	B008M721MS	Mobile_Apps	5	2015	4	2015-04-10
US	RJQX5UMB3LFFN	B006U9IY76	Toys	5	2015	2	2015-02-08
US	R2H7B550HIJAUL	B007SOQBCM	Mobile_Apps	5	2015	3	2015-03-30
DE	RVZ53NAZMKU8	B0098VZU7A	Digital_Music_Purchase	5	2013	2	2013-02-12
UK	R1RVAFSGTFIIDL	B00VRYCGLO	Mobile_Apps	4	2015	5	2015-05-14
US	R10LP6CO5RCSOP	B009C7ZQM4	Mobile_Apps	5	2014	11	2014-11-30
UK	R2Y9465OBDOIWX	B00992CF6W	Mobile_Apps	5	2015	8	2015-08-28
US	RY7TK7BJ1IGLK	B001AUEMFS	Digital_Music_Purchase	5	2013	1	2013-01-05
US	R2U53QFLR0MHV7	B00FAPF5U0	Mobile_Apps	5	2013	10	2013-10-30
US	R36YD5Y45DXI9T	B0088P2A7A	Mobile_Apps	5	2013	10	2013-10-08
US	R2L03DXR5QEF0U	B00QW8TYWO	Mobile_Apps	5	2015	1	2015-01-22
US	R3VI2HP3TXYXVE	B009UX2YAC	Mobile_Apps	4	2013	8	2013-08-08
UK	R1Z0TJQ8HK5U44	B00UGBO05Y	Digital_Music_Purchase	4	2015	6	2015-06-12
UK	RL49DIUZM9DV0	B0064DD3XI	Digital_Music_Purchase	5	2013	1	2013-01-07
US	R3NDJXAKUUQ5CQ	B005DOJ68K	Digital_Music_Purchase	4	2014	7	2014-07-12
US	R1O1E09E221U3T	B0070YDOT8	Mobile_Apps	5	2014	8	2014-08-30
US	R32RUFWG3WPPRG	B009ZZDNT6	Mobile_Apps	5	2013	1	2013-01-03
US	R3KSBO5O0ZBQKC	B00DUGCLY4	Mobile_Apps	5	2014	7	2014-07-30
US	R1K0Y3ZQD3MFNU	B00881VLCE	Mobile_Apps	1	2013	6	2013-06-20
UK	R39DDBIM1EDLDJ	B00AQ71FLK	Mobile_Apps	5	2013	11	2013-11-30
US	R290J32KDN9SU2	B00425S1H8	PC	5	2013	3	2013-03-31
US	R2HWGHOE48HQUQ	B005HSL626	Mobile_Apps	3	2012	8	2012-08-06
US	R261BVAVS4UCY9	B00E8KLWB4	Mobile_Apps	4	2014	6	2014-06-30
US	R3BJQJT09B5PPT	B0006JGFNQ	Toys	5	2007	7	2007-07-04
US	R2DBHDXFMQ7KXA	B00UENHBAU	Mobile_Apps	4	2015	7	2015-07-23
US	RMW2NTGBN3CAV	B00KWTUTU0	Digital_Music_Purchase	5	2014	8	2014-08-09
US	R4EJMCUJ0DYM7	B009C7ZQM4	Mobile_Apps	5	2014	4	2014-04-09
US	R2SK14UKV4VX3Y	B0054JZC6E	Mobile_Apps	4	2013	12	2013-12-14
US	R34UOOLUTKHF01	B00DRPVE3M	Mobile_Apps	1	2015	5	2015-05-26
US	R106AWIRSH1JDE	B00CSR2J9I	Mobile_Apps	5	2014	11	2014-11-22
UK	R1QJ0H9935HBCE	B00FEMJF6O	Mobile_Apps	4	2014	5	2014-05-11
US	R1KGDO4TMMHPXK	B004JRVQX0	PC	5	2014	9	2014-09-09
US	R34331UFX0GJZ9	B00CWY76CC	Mobile_Apps	5	2014	7	2014-07-12
FR	R1IGTU12T7NQFS	B00KD97I80	Mobile_Apps	4	2014	11	2014-11-05
US	R2XORH1PGIM0U7	B007N6NGYG	Mobile_Apps	5	2013	3	2013-03-24
US	R23RAA03SR00W8	B00B2V66VS	Mobile_Apps	5	2013	3	2013-03-02
US	R9CQIJ3W3NZH7	B00AGOGOLE	Mobile_Apps	5	2013	9	2013-09-19
US	R2SAO041GPT1RZ	B00QRCYLYG	Mobile_Apps	5	2015	7	2015-07-04
US	R1RSUG1R83HVHN	B00GTCECVG	Mobile_Apps	2	2014	1	2014-01-16
UK	RC9SP08NXVUEK	B00PSID6ZK	Mobile_Apps	1	2015	4	2015-04-10
US	R3PD9ACTR75VZU	B00CBKLO52	Mobile_Apps	4	2013	7	2013-07-14
US	R29OXOKTR545TG	B00JOT3HQ2	Mobile_Apps	5	2014	6	2014-06-13
DE	R5N6I7M9JU1L9	B00MWXUKEO	PC	5	2015	7	2015-07-26
US	RX8NIVND41WA6	B0054JZC6E	Mobile_Apps	4	2012	5	2012-05-10
US	R2TVI4IWORZUBQ	B00JGUI66A	Mobile_Apps	5	2015	7	2015-07-19
US	R35VQ5S4JUDMZD	B00FRQ32N4	Mobile_Apps	4	2013	12	2013-12-29
US	R16PVU8F7A8JMC	B009ME47H2	Mobile_Apps	5	2013	7	2013-07-22
US	R15NLGE81KG39L	B00H1MDH3W	Mobile_Apps	5	2014	10	2014-10-29
US	R3NHABP06O7NQ4	B009UX2YAC	Mobile_Apps	5	2015	4	2015-04-15
US	R2OE1QR6F3AEQD	B0083GDLL8	Digital_Music_Purchase	4	2013	4	2013-04-04
US	RU2EY8VD8EIDY	B00KY7PEAA	Mobile_Apps	5	2015	1	2015-01-14
US	R3P9QABLQT1YJL	B00FAPF5U0	Mobile_Apps	5	2014	9	2014-09-16
UK	R1JU2MIBA2A23K	B007ADIRDM	Toys	5	2013	12	2013-12-04
US	R3Q6H7E7GGR28V	B00PTB7B34	Mobile_Apps	5	2015	1	2015-01-16
US	RMWYN5CR36AY7	B005D6O0IO	Shoes	3	2014	1	2014-01-23
US	R183JGV1F10436	B00JZK0QNM	Mobile_Apps	4	2014	7	2014-07-22
US	REJGUK88GZWSL	B00881VLCE	Mobile_Apps	5	2014	12	2014-12-25
US	R2FT7VHY3LR9BO	B00PTB7B34	Mobile_Apps	5	2014	11	2014-11-28
UK	R1PCEO41ACO715	B00QL0ST1K	Mobile_Apps	1	2015	2	2015-02-16
US	R3TGAW191RVM83	B00W3V83QW	Mobile_Apps	5	2015	8	2015-08-14
US	REB763XE9AM15	B004V5QWU2	Mobile_Apps	5	2012	1	2012-01-06
US	R3M6LNA516QRA1	B0066W1AZK	Mobile_Apps	5	2013	11	2013-11-12
US	R3IFSABWYKLG4J	B00JJIG3OQ	Digital_Music_Purchase	4	2014	8	2014-08-23
US	R3BJ84K02O438Q	B009KS4XRO	Mobile_Apps	4	2015	5	2015-05-02
US	RM0KV2VJOQKG7	B00KZ6WRAA	Mobile_Apps	5	2015	7	2015-07-10
US	R30MXEF3SOFPHA	B00ENTDDGW	Mobile_Apps	5	2014	3	2014-03-05
US	R251HE5M8MS4TW	B0086700CM	Mobile_Apps	5	2012	8	2012-08-09
US	RM8LZU26QQ2HM	B007VUA7VO	Mobile_Apps	5	2012	10	2012-10-04
US	R3V2RJ1AAZ12Q8	B00BFUUMO8	Mobile_Apps	5	2013	10	2013-10-26
US	R1ZAF0Z7QSXICT	B00QW8TYWO	Mobile_Apps	5	2015	3	2015-03-09
US	R1FVU96GYFLTPY	B00QW8TYWO	Mobile_Apps	5	2015	1	2015-01-10
US	R1BA4WE50FZWWT	B00K7C17QW	Mobile_Apps	5	2014	9	2014-09-18
US	R327OKQZS4HNLA	B00AREIAI8	Mobile_Apps	4	2014	9	2014-09-13
US	RYPLN54XAE4RG	B008Y2FRFO	Mobile_Apps	4	2012	11	2012-11-03
US	R17LF2XYJMGUTX	B006WQLH7G	Mobile_Apps	5	2015	8	2015-08-15
US	R2CCBPT9QM5FF7	B0064X7FVE	Mobile_Apps	5	2014	12	2014-12-15
US	R2LO78TZMOQBA5	B00KY7PEAA	Mobile_Apps	5	2014	7	2014-07-27
US	R2IFW0TJW8M3TD	B00KMX5V8G	Mobile_Apps	4	2014	7	2014-07-31
US	R2H4JRKS24LG39	B00IYAG7DM	Mobile_Apps	4	2014	7	2014-07-29
US	R38RED74FR7E9T	B0055SWM08	Mobile_Apps	5	2012	1	2012-01-22
FR	R3BYNPBU9H353K	B00HUQYPKI	Mobile_Apps	1	2014	8	2014-08-10
US	R3NPKPT6ODOM06	B0086700CM	Mobile_Apps	5	2012	7	2012-07-19
UK	R16ORKROQCBEXA	B00DJFIMW6	Mobile_Apps	5	2013	7	2013-07-10
US	R1TG3Q60G6SB4O	B0054JZC6E	Mobile_Apps	4	2012	3	2012-03-08
US	R60QAFQ9UHZX4	B004H1V5RU	Toys	5	2014	5	2014-05-13
US	R19BOT43UYCISJ	B005UA0FLE	Digital_Music_Purchase	5	2012	12	2012-12-19
US	R3V65DFX9E4C8X	B0086700CM	Mobile_Apps	5	2012	5	2012-05-28
FR	R3G3Q67435LQUK	B000YDG66U	Shoes	5	2013	1	2013-01-14
US	R36CCEY3EQXFYY	B004FRX0MY	Mobile_Apps	5	2015	6	2015-06-07
US	R8CW264YZOL79	B00BJ9VBLI	Mobile_Apps	4	2015	1	2015-01-04
US	R15WAN08HEWNCJ	B00KTDD69A	Mobile_Apps	2	2014	6	2014-06-18
US	R2CJV4HDJA4D	B00IKZX1ZI	Mobile_Apps	5	2014	3	2014-03-30
UK	R2B1SCOESOHUU8	B00B7ERH04	Mobile_Apps	1	2013	4	2013-04-21
US	R1CCZUGTS6ULCK	B00E8KLWB4	Mobile_Apps	3	2014	12	2014-12-16
UK	R3Q52ECF860JYO	B00M0FM6KA	Mobile_Apps	5	2014	11	2014-11-13
US	R3GKSB6LJGS0N9	B004SKHJF2	Mobile_Apps	5	2014	4	2014-04-28
US	R376H1YPC36O3B	B0063IH60K	Mobile_Apps	5	2015	8	2015-08-18
US	R14STPI52W4YRU	B0052UZIFA	Mobile_Apps	2	2012	3	2012-03-16
US	R2LU7STL9HE8JC	B007N6NGYG	Mobile_Apps	2	2013	3	2013-03-30
US	R3SD54V5AMI6	B0039RY3MM	PC	5	2014	3	2014-03-07
US	R1LVG3CN2L3GLG	B0058VW36U	Mobile_Apps	5	2013	3	2013-03-08
US	R11VOQMTGO8YS2	B00DUGCLY4	Mobile_Apps	4	2013	8	2013-08-11
US	RN7ICYGNRZXGG	B008Y2FRFO	Mobile_Apps	5	2013	6	2013-06-27
US	R6SLN94X452HU	B001223BLU	Digital_Music_Purchase	4	2015	6	2015-06-10
UK	R1UB5PBJ0PKVWM	B00B40C7D8	Digital_Music_Purchase	5	2015	5	2015-05-29
US	RAJXRJ68R8ECO	B008IJTFYW	Mobile_Apps	3	2012	9	2012-09-23
US	R2EVXHQVAOVAJU	B00I8Q77Y0	Mobile_Apps	5	2015	3	2015-03-05
UK	R2B2VFFIQGA0VE	B00AREIAI8	Mobile_Apps	4	2013	2	2013-02-09
US	R3VBC9IFQ9J838	B00E8KLWB4	Mobile_Apps	4	2015	6	2015-06-29
US	R1L1GSZ5FGER5A	B00FEMJF6O	Mobile_Apps	5	2013	11	2013-11-18
US	R37HD1L0VVY2O9	B00I8Q77Y0	Mobile_Apps	4	2014	10	2014-10-21
US	RCU6GZGFBVHKM	B00632HWOG	Mobile_Apps	5	2015	4	2015-04-29
US	RA80TU1L7DN01	B004UID2LC	Mobile_Apps	3	2013	6	2013-06-15
US	R3JQANNXXIDJFB	B00FAPF5U0	Mobile_Apps	5	2014	6	2014-06-16
US	R3SZFNKNIMMIGZ	B00DJFIMW6	Mobile_Apps	5	2013	11	2013-11-23
US	R2H8AZY7MJJRTT	B00I8Q77Y0	Mobile_Apps	4	2014	3	2014-03-14
US	R2BD3ST241PEVJ	B009UX2YAC	Mobile_Apps	5	2013	3	2013-03-12
US	R3FQX34MFRP9JP	B004SRPXWQ	Mobile_Apps	5	2012	4	2012-04-21
US	R3TT2G2WGFNDDF	B00FATEJYE	Mobile_Apps	5	2014	4	2014-04-27
US	R2PXMQNVBLPAGF	B0063IH60K	Mobile_Apps	4	2011	12	2011-12-21
US	R1RH2AIMSTJUUG	B00FAPF5U0	Mobile_Apps	4	2014	1	2014-01-11
UK	RFVDZKT49GDRT	B00I8Q77Y0	Mobile_Apps	2	2014	2	2014-02-11
US	R3AG9K0JHK8SQY	B004SDSSFY	Mobile_Apps	2	2015	5	2015-05-21
US	R1O3T7S5W46Y24	B00FATEJYE	Mobile_Apps	4	2014	12	2014-12-08
US	RS6FY8YZHJJ9	B0063IH60K	Mobile_Apps	5	2013	9	2013-09-06
US	R2Q7G387B8DFPR	B00QLVY7J2	Mobile_Apps	5	2014	12	2014-12-15
US	R2FREOU16BGCTM	B00785P2QC	Mobile_Apps	5	2012	7	2012-07-06
US	R1XII588HOTGK8	B00BHHIWQO	Mobile_Apps	5	2013	4	2013-04-24
US	R32M8JT84W889F	B000LB7G00	PC	5	2015	2	2015-02-02
US	RM908F8DDM3X3	B00CSR2J9I	Mobile_Apps	5	2013	9	2013-09-19
UK	R243FA8B7MRFX0	B008XG1X18	Mobile_Apps	4	2015	2	2015-02-04
US	R31BOJTGT0ZJIU	B00FAPF5U0	Mobile_Apps	4	2014	12	2014-12-12
US	RPRZCGND6ODU7	B005KISGQM	Toys	5	2014	8	2014-08-05
US	R3UVN80QAYJB3M	B001UFQNF0	Toys	5	2014	4	2014-04-01
DE	R10TSJ5B74MBXU	B0030T0VFC	Toys	5	2013	6	2013-06-30
US	R3TIV3EWESUVB4	B0044RUSZM	PC	5	2013	3	2013-03-11
US	R1EAQ73JVRXLRK	B007SYWFRM	Mobile_Apps	1	2014	11	2014-11-19
US	R3HXRT7RLEISL8	B008GXHOFW	Mobile_Apps	5	2013	2	2013-02-02
US	R3M02RZVY39K0L	B00AE6SS5O	Mobile_Apps	1	2013	12	2013-12-12
UK	R1E363KQ76HLYF	B00DF0ZP8Y	Toys	5	2015	3	2015-03-02
US	RVU0NEI6S11AI	B00KBYLR02	Mobile_Apps	4	2015	3	2015-03-08
US	R1CAU5OUUIAIJ1	B00CF34B2I	Mobile_Apps	4	2013	8	2013-08-20
US	R1QAQJU8XJRJMF	B00AREIAI8	Mobile_Apps	3	2013	11	2013-11-17
US	R1Y2JL8CVHB46M	B0058VW36U	Mobile_Apps	5	2013	10	2013-10-16
US	R3LWDHNO7J9W2O	B008ALA6DW	PC	5	2015	2	2015-02-11
US	R33Z09GQK7WZCR	B0051UP5NQ	Mobile_Apps	5	2014	6	2014-06-03
US	RDYUUODPLD66I	B0094BB4TW	Mobile_Apps	5	2013	4	2013-04-28
US	R1ZXJ5KNBFHF67	B00AIQP9DE	Mobile_Apps	4	2013	1	2013-01-05
US	RIFGKJAFNO7ZP	B0054JZC6E	Mobile_Apps	5	2012	11	2012-11-12
US	R180PWASUQVQMB	B004DLPXAO	Mobile_Apps	4	2014	5	2014-05-07
US	RBM5EUHK43VRX	B0054JZC6E	Mobile_Apps	5	2014	10	2014-10-25
US	R1T4PCI38M2I3I	B00CHSPB8Y	Mobile_Apps	5	2013	12	2013-12-14
US	R14OYKR36WT0GC	B00I8Q77Y0	Mobile_Apps	4	2014	2	2014-02-14
US	R38X1Z1AS7AEGU	B00I8Q77Y0	Mobile_Apps	5	2014	3	2014-03-06
US	R1GK1K6NCBWBS5	B00CWY76CC	Mobile_Apps	4	2014	11	2014-11-12
US	R1L8W83VBG52DB	B0064TVQ5E	Mobile_Apps	5	2013	3	2013-03-24
US	R1ZM6R5574STMB	B00CWY76CC	Mobile_Apps	5	2014	9	2014-09-04
JP	R1NYQXUA3OU07C	B009YXGMS8	Digital_Music_Purchase	5	2012	12	2012-12-22
US	R2FMPNY9O5Y77S	B001QWBM62	Musical Instruments	5	2012	8	2012-08-22
US	R3IJPSJ9KFRDNZ	B00I6IKSZ0	Mobile_Apps	5	2014	3	2014-03-28
DE	RBT3Z0CHOET5N	B007TML4EI	Mobile_Apps	4	2014	4	2014-04-26
US	R2FHVU0VGIZY17	B00FAPF5U0	Mobile_Apps	5	2013	12	2013-12-02
US	R36251P8S7QN82	B007VUA7VO	Mobile_Apps	5	2013	3	2013-03-01
US	R1P0ML9XBOOJSE	B00LXLM05I	Mobile_Apps	5	2015	5	2015-05-08
US	R1AZAFFLKKKZIZ	B008MEM24S	Mobile_Apps	5	2012	10	2012-10-28
US	R1I8Q7OL2XYKMD	B00HGJ18C2	Mobile_Apps	5	2015	8	2015-08-09
US	R3SNLN7MAOXG2U	B0065CCM76	Digital_Music_Purchase	5	2015	2	2015-02-09
US	R25QT5EBYMEVGH	B00GTCECVG	Mobile_Apps	5	2015	4	2015-04-16
UK	R3GIX3PLLHRCJW	B0080SZ0V8	Mobile_Apps	5	2013	7	2013-07-28
US	R3P4WAYH69EPQ7	B008XG1X18	Mobile_Apps	4	2015	4	2015-04-29
US	RTS3EPSVVTAHE	B0064X7FVE	Mobile_Apps	5	2014	4	2014-04-30
US	R3EIAB3R3AAZN9	B00DRPVE3M	Mobile_Apps	4	2013	8	2013-08-22
US	R1E63O8W8AYFKP	B00CDV6WDS	Mobile_Apps	3	2015	6	2015-06-29
US	R38AG3A57X678H	B0064X7FVE	Mobile_Apps	4	2013	1	2013-01-04
UK	RFCALW1EKZG5W	B004XDYJRU	Mobile_Apps	4	2013	8	2013-08-19
US	R1T0APQ5DZEAPO	B00BFUC8RC	Mobile_Apps	5	2013	4	2013-04-01
US	R25IBIGE147A2Q	B0055S348W	Mobile_Apps	5	2015	3	2015-03-29
US	R1E716FFEV7CQV	B005UBNKWO	PC	5	2012	6	2012-06-07
US	R147FJBBWAVQC8	B004LZF2LW	Mobile_Apps	5	2014	12	2014-12-18
US	R3CA7RYE3GE2TW	B005HSL626	Mobile_Apps	5	2012	1	2012-01-16
US	R1I5NDSGIAOVA2	B006GWO5NE	PC	1	2014	12	2014-12-05
US	R2B2BJQDXQ1M28	B00ODGXCOS	Digital_Music_Purchase	5	2015	3	2015-03-18
UK	R31FX99MZZ214O	B00IK1NTCW	Mobile_Apps	5	2014	5	2014-05-12
UK	R17DJHMB6FD3P2	B00632HWOG	Mobile_Apps	5	2014	3	2014-03-18
US	R5QZ4POBN92Z4	B00AREIAI8	Mobile_Apps	5	2013	3	2013-03-07
US	R1KKFH6PL8ECZF	B0050DZ8J0	Mobile_Apps	5	2014	6	2014-06-14
US	R2R805ADBRKFIA	B00CAJMGDI	Digital_Music_Purchase	5	2014	1	2014-01-11
US	RKEH57F9EM8ZQ	B00JOLNTTK	Mobile_Apps	5	2014	11	2014-11-13
UK	R3MZZB61CYI8P0	B004CQ5GMU	PC	5	2013	4	2013-04-04
US	R13RFM1WY6BJ71	B00DHSK3RM	Mobile_Apps	5	2014	10	2014-10-08
US	RB7ET0QAFW8Q1	B00BQPEIT2	Mobile_Apps	4	2013	4	2013-04-09
US	R1BF9N1AREKMCZ	B00FAPF5U0	Mobile_Apps	5	2014	10	2014-10-01
UK	R362FJNHATYRZB	B00FAPF5U0	Mobile_Apps	5	2014	5	2014-05-09
US	R1Q9XP3GOAXI5W	B00B2V66VS	Mobile_Apps	5	2013	4	2013-04-04
US	R3OXSGZBUISKYM	B00CE03UOC	Mobile_Apps	4	2013	11	2013-11-30
US	R3JGFHUHCT9MS1	B00MCC6UR6	Mobile_Apps	5	2015	1	2015-01-25
US	R1XK5AT5OJCR4A	B009C7ZQM4	Mobile_Apps	5	2013	11	2013-11-06
US	R1GBPCXXO27GWE	B0054JZC6E	Mobile_Apps	4	2012	4	2012-04-07
US	R2ED4C9MWOPIVK	B00KY7PEAA	Mobile_Apps	5	2014	11	2014-11-27
US	R1A7QI2PVP6DTU	B00QW8TYWO	Mobile_Apps	5	2015	6	2015-06-11
US	R20BZS90A4V8OE	B00ATDOVNK	Mobile_Apps	5	2015	1	2015-01-08
US	R24QFJNPNIQGFF	B00FAPF5U0	Mobile_Apps	4	2014	1	2014-01-09
