"Company","count"
"Clark County Collection Service",124
"NORTHWAY BROKER LTD.",30
"Watson Mortgage Corp.",1
"Brown and Joseph, Ltd",82
"United Student Aid (USA) Funds",220
"NORTHERN TRUST COMPANY, THE",91
"Southwest Recovery Services, Inc.",157
"RSI Enterprises, Inc.",99
"Rosebud Economic Development Corporation",196
"CONRAD CREDIT CORPORATION",50
"Bison Recovery Group, Inc.",23
"Lendmart, LLC",6
"Account Services Collections, Inc",79
"Immediate Credit Recovery",171
"Collection Consultants of California",245
"Liberal Finance Service",6
"CASHCALL, INC.",1161
"Vision Financial Corp.",65
"WLCC",158
"High Point Asset Inc",141
"Allegiance Accounting Services, LLC",5
"SN SERVICING CORPORATION",218
"RANLife, Inc.",5
"Lionstone Holdings Group",34
"Selip & Stylianou, LLP",148
"AMERICAN SOUTHWEST MORTGAGE CORP.",18
"Atlanticus Services Corporation",396
"Mnet Financial Inc",52
"Joseph M. Tobin, PC",9
"First Step Group, LLC",34
"Clarity Services",288
"Centric Asset Management Inc",20
"Ceannate",165
"HOPE BANCORP, INC.",19
"MERCEDES BENZ FINANCIAL SERVICES",394
"Blitt and Gaines, P.C.",170
"TIDEWATER FINANCE COMPANY, INC.",212
"Eagle Financial Services, Inc.",44
"CHOICE LENDING CORP",2
"Credit Collections U.S.A., L.L.C.",110
"CORELOGIC INC",1339
"Action Collection Agencies, Inc.",32
"Xerox State & Local Solutions, Inc.",145
"ZIONS BANCORPORATION",518
"United Collection Service, Inc (FL)",60
"American Credit Resolution, Incorporated",38
"Wilshire Escrow Company",6
"PROSPERITY BANCSHARES, INC.",88
"Receivables Management Group, Inc. (MN)",25
"National Collection Systems, Inc.",124
"Ascension Point Recovery Services, LLC",99
"Messerli & Kramer P.A.",151
"Physicians & Dentists Credit Bureau",29
"Frontline Asset Strategies, LLC",119
"Loan Science, LLC",25
"AVANTE",180
"Timothy C. Runyan, P.C.",11
"RGS Financial, Inc.",131
"BANCO SANTANDER PUERTO RICO",152
"Cooper Hoffman Klein Associates",49
"SUMMIT FINANCIAL CORP",62
"Presto Auto Loans, Inc.",11
"CREDICO. INC",64
"P.S.C., Inc",116
"FINEX Group LLC",85
"GOLD KEY CREDIT, INC.",268
"Accelerated Financial Solutions, LLC",164
"Utah System of Higher Education",184
"Creditors Collection Bureau, Inc.",17
"FIRST HERITAGE CREDIT LLC",109
"LOBEL FINANCIAL CORPORATION",204
"First Credit Services Inc.",318
"Byrider Franchising, LLC",451
"Knight Adjustment Bureau",100
"Solidus Group LLC.",229
"Revenue Recovery Corporation",198
"Collection Bureau of America Ltd.",359
"Innovate Managed Holdings, LLC",44
"Alpine Credit, Inc",47
"Associated Credit Services, Inc.",136
"Hayt Hayt & Landau, P.L. (FL)",49
"Federal Adjustment Bureau, Inc.",53
"FAIR COLLECTIONS & OUTSOURCING, INC.",1093
"Loancare Auto Finance",1
"Niagara Capital Recovery LLC",16
"Law Office of Michael J. Scott, PC",129
"Eagle Home Mortgage, LLC",113
"Reliant Capital Solutions, LLC",182
"WORLD ACCEPTANCE CORPORATION",568
"Receivable Solutions Specialist, Inc.",36
"SUN WEST MORTGAGE COMPANY, INC.",181
"Crescent City Credit Recovery, Inc.",2
"Green & Sons Agency, Inc.",50
"Finance of America Mortgage LLC",151
"Arbor Professional Solutions, Inc.",47
"CFG FINANCIAL SOLUTIONS INC.",13
"MEMBER FIRST MORTGAGE, LLC",6
"Paramount Recovery Systems, L.P.",321
"Synovus Bank",744
"VIRTUOSO SOURCING GROUP, LLC.",165
"Automated Accounts Management Services",51
"GOLDMAN SACHS BANK USA",407
"Opportunity Financial, LLC",106
"Healthcare Management, LLC",30
"Alaska Cascade Financial Services, Inc.",3
"Applied Business Services, Inc.",67
"MFP, inc.",39
"FIDELITY CAPITAL HOLDINGS, INC",296
"P&B Capital Group, LLC",93
"Alliance Collection Service",17
"CHALLENGE FINANCIAL SERVICES",14
"Duncan Solutions, lnc.",246
"Stanislaus Credit Control Service, Inc.",125
"AMERICA FIRST FEDERAL CREDIT UNION",19
"AUDIT SYSTEMS,INC",30
"NCB MANAGEMENT SERVICES INC",584
"Evergreen Moneysource Mortgage Company",17
"Excella Recovery Group",9
"Mitsubishi Motors North America, Inc.",20
"Total Card, Inc.",256
"General Service Bureau, Inc.",54
"Halsted Financial Services, LLC.",368
"MIDFIRST BANK",364
"Platinum Holdings Group, LLC",445
"FIRST MIDWEST BANK",92
"Javitch, Block & Rathbone LLC",97
"Capital Recovery Systems, Inc.",17
"NETWORK CAPITAL FUNDING CORP",45
"Fedloan Help",50
"American Collections Enterprise, Inc.",170
"Paramount GR Holdings, LLC",62
"Enhanced Acquisitions, LLC",229
"Couch Conville & Blitt LLC",46
"NETWORK FUNDING, L.P.",15
"Highland Capital",14
"United Shore Financial Services, LLC",191
"Federated Capital Corporation",24
"Medical Business Bureau",232
"Delta Management Associates, Inc.",188
"Choice Recovery, Inc.",432
"GUILD MORTGAGE COMPANY",263
"AR Resources, Inc.",440
"Rubin & Yates, LLC",50
"Franklin Credit Management Corporation",193
"Williston Financial Group",9
"Van Ru Credit Corporation",218
"Modern Adjustment Bureau",30
"BMW Financial Services NA, LLC",812
"STATE EMPLOYEES CREDIT UNION",260
"R.A.Rogers, Inc.",70
"COMMUNITY CHOICE FINANCIAL, INC.",1028
"FIRST CITIZENS BANCSHARES, INC.",459
"Sarma",99
"Harpeth Financial Services, LLC",182
"ATG Credit, LLC",266
"ERNST, ARTMANN AND ASSOCIATES, INC.",4
"PREFERRED CREDIT INC",85
"Diversified Acceptance Corporation",63
"Phoenix Health Care Management Services, Inc.",16
"GB Collects, LLC",14
"Stearns Ventures, LLC",337
"Global United Arbitration LLC",27
"World Omni Financial Corp.",286
"ARS National Services, Inc.",212
"Optima Advocates",11
"Medical Data Systems, Inc.",770
"Quantum Servicing Corporation",36
"Rubin & Rothman, LLC",110
"Diversified Adjustment Service, Inc.",429
"Liberty Credit Services, Inc.",10
"MASSACHUSETTS EDUCATIONAL FACILITIES AUTHORITY",100
"MONEY SOURCE, THE",222
"MARINER FINANCE, LLC",512
"Evergreen Financial Services Inc.",39
"Russell W Richardson, Attorney at Law",44
"MERCANTILE ADJUSTMENT BUREAU, LLC",316
"MST Financial Services, L.L.C.",61
"Amsher Collection Services, Inc.",798
"College Foundation, Inc.",49
"National Enterprise Systems, Inc.",517
"EdFinancial Services",265
"Revenue Assurance Professionals LLC",86
"McCullough Payne & Haan, LLC",50
"FIRST NATIONAL BANK OF PENNSYLVANIA",355
"Professional Bureau of Collections of Maryland, Inc.",226
"LENDMARK FINANCIAL SERVICES",342
"BANK OF THE WEST",1322
"EVERGREEN PROFESSIONAL RECOVERIES, INC.",71
"Miller, Stark, Klein and Associates",86
"Paid In Full, Inc.",10
"State Collection Service, Inc.",362
"COMPUTER SCIENCES CORPORATION",19
"BMO HARRIS BANK NATIONAL ASSOCIATION",1598
"Meyer & Njus, P.A.",22
"Financial Asset Management, Inc.",24
"Genesis Lending",504
"J J Marshall & Associates, Inc",49
"1st Fidelity Loan Servicing",3
"TMX Finance LLC",561
"Fairway Independent Mortgage Corporation",98
"North American Credit Services",133
"Bank of China USA",14
"SRA Associates, Inc.",75
"Altisource Portfolio Solutions, S.à r.l.",331
"Blackhawk Network Holdings Inc.",381
"Professional Finance Company, Inc.",248
"National Business Factors",58
"Statebridge Company",501
"US MORTGAGE CORPORATION",12
"Capital Management Services, LP",341
"Porsche Financial Services, Inc.",41
"North Shore Agency, LLC",315
"WSFS FINANCIAL CORPORATION",14
"BANK OF HAWAII CORPORATION",140
"H. Kent Hollins, Attorney at Law, P.A",38
"Slovin & Associates Co., LPA",13
"SB Holdings, Inc.",10
"Castle Credit Co Holdings",50
"PLANET HOME LENDING, LLC",314
"Financial Business and Consumer Solutions.",281
"Fidelity National Financial, Inc",176
"CASTLE AND COOKE MORTGAGE LLC",28
"Pacific Union Financial, LLC",367
"SECURITY NATIONAL AUTOMOTIVE ACCEPTANCE CORP",105
"MOUNTAIN WEST FINANCIAL, INC.",23
"The Outsource Group, Inc",450
"GOLDEN 1 CREDIT UNION, THE",117
"Collection Information Bureau, Inc.",276
"Berman & Rabin, P.A.",45
"Eastpoint Recovery Group, Inc",78
"First Associates Loan Servicing LLC",379
"The Leviton Law Firm, Ltd.",37
"Professional Systems of Mankato, Inc.",3
"First Investors Financial Services Group, Inc.",187
"Credit Service Company, INC",99
"PINNACLE RECOVERY, INC.",116
"Eisenburg,Whitman and Associates",21
"CAINE & WEINER COMPANY, INC.",769
"Ray Klein, Inc.",296
"Keynote Consulting, Inc.",46
"Moneytree Inc",24
"REVERSE MORTGAGE SOLUTIONS, INC.",477
"Credit Clearing House of America, Inc.",30
"MID-ISLAND MORTGAGE CORP.",31
"Delray Capital, LLC",93
"Account Brokers Inc.",41
"R.M. Galicia, Inc.",416
"Rent Recovery Solutions",384
"Aldous & Associates, PLLC",188
"Partners Financial Services Inc",37
"Waypoint Resource Group, LLC",392
"Rash Curtis and Associates",332
"Student Services",29
"BNY MELLON, NATIONAL ASSOCIATION",284
"Risecredit, LLC",562
"Northern Alliance Management, LLC",24
"Collection Service, Inc.",12
"Senex Services Corp.",210
"Collection Service Center, Inc.",48
"Patient Accounting Service Center",110
"Global Credit & Collection Corporation",286
"GULF COAST COLLECTION BUREAU, INC.",187
"Tribal Lending Enterprise, Inc.",157
"DLC, LLC",60
"ZWICKER & ASSOCIATES",289
"Credit Technologies, Inc.",72
"Mutual Management Services LLC",19
"Blakely-Witt and Associates, Inc.",98
"U.S. Auto Credit Corporation",28
"ASTORIA BANK",290
"TaxServ, LLC",11
"MACOY CAPITAL PARTNERS, INC.",1
"Bureau of Accounts Control",26
"ONLINE Information Services, Inc.",649
"SCOTTRADE BANK",198
"Hollis Cobb Associates",85
"Investment Retrievers, Inc.",79
"TekCollect Inc.",221
"Central Portfolio Control Inc.",154
"LENDING CLUB CORP",567
"Snow and Sauerteig LLP",28
"DMB Financial, LLC",13
"Applied Resolutions Group",12
"SECURITY FINANCE CORP",563
"Service Finance Holdings, LLC",51
"Duvera Billing Services, LLC",153
"CARDINAL FINANCIAL COMPANY",171
"Phillips & Cohen Associates, Ltd.",136
"POPULAR BANK",553
"National Arbitration Forum",52
"F.H. Cann & Associates, Inc.",119
"RJM ACQUISITION LLC",173
"Oxford Law, LLC",148
"BANKERS HEALTHCARE GROUP",15
"GVA Holdings, LLC",376
"Retrieval-Masters Creditors Bureau, Inc.",715
"OpenRoad Lending",74
"Bushwood Capital Group, Inc.",4
"Coastal Credit, LLC",103
"Trojan Professional Services, Inc.",67
"Army and Air Force Exchange Service",498
"PULTE MORTGAGE L.L.C.",76
"Performant Financial Corporation",602
"Mandarich Law Group, LLP",122
"Walwick, Inc",49
"First Advantage LNS Inc.",196
"Capital Accounts, LLC",631
"Blackwater Capital Group LLC.",13
"ACE CASH EXPRESS, INC.",1328
"JH Portfolio Debt Equities, LLC",843
"D&A Services, LLC",159
"LTD Financial Services, LP",222
"PRESTIGE FINANCIAL SERVICES INC",444
"Home Loan Center, Inc.",181
"ACS Education Services",1210
"Credit Central Holdings, LLC",167
"McCarthy, Burgess & Wolff, Inc.",301
"MUFG UNION BANK, NATIONAL ASSOCIATION",869
"NVR INC.",81
"Mel S. Harris and Associates, LLC",36
"Quick Click Loans, LLC",52
"CONSUMER PORTFOLIO SERVICES, INC.",647
"The Regional Adjustment Bureau, Incorporated",145
"THE GENESIS GROUP, INC.",1
"TAG Financial Services Inc.",1
"Roquemore Holdings LLC",37
"Ability Recovery Services, LLC",856
"United Consumers Inc",160
"RMS-Recovery Management Services, Inc.",79
"Avid Acceptance, LLC",33
"Prosper Marketplace, Inc.",279
"Financial Corporation of America",106
"CNG FINANCIAL CORPORATION",1263
"Texas Guaranteed",137
"D2 Management LLC",91
"First Data Corporation",1153
"Citi Management Group, LLC",61
"TOYOTA MOTOR CREDIT CORPORATION",2006
"PENTAGON FEDERAL CREDIT UNION",1305
"Credence Resource Management, LLC",917
"INVESTORS BANK",144
"Law Office of Linda Strumpf",21
"CREDIT BUREAU OF NAPA COUNTY, INC.",202
"Kimball, Tirey & St. John LLP",209
"Financial Adjustment Bureau, Inc.",11
"Mobiloans, LLC",402
"Radius Global Solutions LLC",965
"VALLEY NATIONAL BANCORP",331
"American Collection Systems, Inc. (OH)",14
"UBS BANK USA",79
"Merchants Credit Corporation",86
"Ivy Street Development Corp.",13
"NATIONAL LOAN INVESTORS LP",6
"Sortis Financial, Inc.",222
"Bridgecrest Acceptance Corporation",384
"MOVEMENT MORTGAGE LLC",146
"Stevens Business Service, Inc.",37
"TOWER LOAN OF MISSISSIPPI, INC.",416
"Hillcrest Davidson & Assoc",246
"RR Resource-Recovery",17
"FIRST REPUBLIC BANK",87
"ISIS SECURITY INFORMATION SYSTEMS INC.",19
"ALE Solutions, Inc.",3
"LDF Holdings, LLC",384
"Financial Filing & Reporting, Inc.",36
"Paragon Credit Services",6
"Meridian Financial Services, Inc.",162
"Federal Cash Advance, LLC of Oklahoma",17
"Credit Bureau Collection Services, Inc.",235
"Razor Capital, LLC",53
"NEW DAY FINANCIAL, LLC",92
"UMB BANK, NATIONAL ASSOCIATION",211
"Credit Protection Association, L.P.",977
"CHARLES SCHWAB CORPORATION, THE",278
"NPAS, Inc.",47
"Metro Collection Service, Inc.",55
"United Revenue Corporation",267
"Bonneville Billing and Collections",192
"Direct Capital",40
"STERLING JEWELERS, INC.",926
"Solomon and Solomon, P.C.",156
"Direct Recovery Services, LLC",212
"Ingo Money, Inc.",19
"Nationwide Biweekly Administration, Inc.",140
"FIRST AMERICAN FINANCIAL CORPORATION",163
"Weinberg Mediation Group LLC",105
"Northstar Location Services, LLC",338
"GreenSky, LLC",338
"HEARTLAND PAYMENT SYSTEMS INC",530
"SQUARE INC",379
"French Financial, Inc.",8
"Capital Markets Cooporative, LLC",99
"Quality Loan Service Corporation",290
"Global Recovery Group",128
"Stallings Financial Group, Inc.",63
"Collection Bureau of Fort Walton Beach, Inc",75
"Synerprise Consulting Services, Inc.",131
"American Recovery Service Incorporated",54
"Genpact Limited",20
"QC HOLDINGS INC",94
"RentDebt Automated Collections, LLC",231
"TRIAD FINANCIAL SERVICES, INC.",17
"Home Point Financial Corporation",335
"R & R Collection Service, Inc.",20
"Weber & Olcese, PLC",72
"360 MORTGAGE GROUP LLC",105
"Advanced Recovery Systems, Inc.",21
"FORD MOTOR CREDIT CO.",936
"Source Receivables Management LLC",375
"HIGHER EDUCATION STUDENT ASSISTANCE AUTHORITY (HESAA)",231
"ONE REVERSE MORTGAGE, LLC",34
"ECMC Group, Inc.",863
"Telerecovery Corporation",62
"PEOPLE'S UNITED BANK, NATIONAL ASSOCIATION",515
"Arbor Residential Mortgage LLC",331
"FIRST ADVANTAGE CORPORATION",417
"Riverwalk Financial Corporation",481
"United Group Inc.",23
"Allgate Financial, LLC",63
"Steward Financial Services LLC",22
"Aargon Agency, Inc.",646
"NATIONWIDE ADVANTAGE MORTGAGE COMPANY",83
"EOS Holdings, Inc.",1776
"CAVALRY INVESTMENTS, LLC",1909
"Foreman Financial Inc.",18
"Seben Hospitality Investments LLC",7
"Penn Credit Corporation",973
"FREEDOM FINANCIAL NETWORK",79
"California Business Bureau, Inc.",209
"Eastern Account Systems of Connecticut, Inc.",320
"Global Lending Services LLC",150
"Grant Mercantile Agency",139
"Sa-Vit Enterprises, Inc.",79
"The J. G. Wentworth Company",140
"iServe Trust",14
"FIRST MORTGAGE CORPORATION",56
"LINEBARGER GOGGAN BLAIR & SAMPSON LLP",332
"Central States Recovery, Inc.",103
"Jon Barry and Associates, Inc.",299
"Pendrick Capital Partners Holding, LLC",287
"Integrated Recovery Services",203
"Alorica Inc.",774
"Uptain Group, Inc.",21
"AllianceOne Recievables Management",653
"Harris & Harris, Ltd.",526
"Bull City Financial Solutions, Inc",301
"Harvard Collections, LLC",315
"Malcolm S. Gerald and Associates, Inc.",71
"Account Recovery Services, Inc. (Texas)",16
"Innovis",1045
"Franklin Collection Service, Inc.",711
"PROVIDENT FUNDING ASSOCIATES",393
"SUNRISE CREDIT SERVICES, INC",602
"MVBA, L.L.C.",13
"Colony Brands, Inc.",788
"A.R.M. Solutions, Inc.",131
"Nationwide Credit & Collection, Inc.",35
"AMERICAN HONDA FINANCE CORP",1340
"ZARVAD III S.A.",122
"Palm Beach Credit Adjustors, Inc",92
"SCA Collections, Inc.",271
"LJ Ross Associates",261
"Underwood Law Firm, LLC",5
"CarFinance Capital LLC",85
"Credit Card Receivables Fund Incorporated",228
"NCSPLUS INCORPORATED",68
"Cooling & Winter LLC",137
"Consolidated Management Group, LLC",49
"Delbert Services",1009
"Credit Consulting Services, Inc.",44
"Focus Holding Company",531
"FC HoldCo LLC",471
"Remitly, Inc.",81
"Ascendium Education Group",80
"Second Round Limited Partnership",251
"American Financial Resources, Inc.",141
"Action Credit, LLC",6
"Designed Receivable Solultions, Inc.",214
"SLM CORPORATION",1974
"American Capital Enterprises, Inc.",52
"Select Management Resources, LLC",214
"RoundPoint Mortgage Servicing Corporation",1374
"Oportun Financial Corporation",122
"MOHELA",555
"ENOVA INTERNATIONAL, INC.",1657
"Screening Reports Inc.",48
"Williams & Fudge, Inc",500
"Tate and Kirlin Assoc",121
"HYUNDAI CAPITAL AMERICA",1375
"Automated Collection Services, Inc.",72
"ABSOLUTE CREDIT  LLC",10
"AMERICAN NEIGHBORHOOD MORTGAGE",35
"Allied Interstate LLC",1591
"Keith D. Weiner & Associates Co., L.P.A.",32
"Credit Systems International, Inc.",356
"Advanced Resolution Services Inc.",90
"Monarch Recovery Holdings, Inc.",167
"Commonwealth Financial Systems, Inc.",2512
"Thrift Investment Corp.",16
"FRANKLIN AMERICAN MORTGAGE CO.",233
"MB FINANCIAL, INC.",173
"NATIONS RELIABLE LENDING",16
"Atlas Credit Company, Inc.",38
"Financial Credit Service, Inc.",647
"Michael & Associates, PC",25
"American Coradius International LLC",260
"Caliber Home Loans, Inc.",3474
"LCO Financial Services, LLC",73
"Michigan Mutual, Inc.",13
"LEXISNEXIS",2029
"Recovery Solutions Group, LLC",45
"Atlantic Credit & Finance, Inc.",255
"Rausch, Sturm, Israel, Enerson & Hornik, LLP",179
"Receivables Performance Management, LLC",1524
"Diversified Recovery Bureau LLC",26
"SOUTHERN AUTO FINANCE CO",72
"National Credit Systems,Inc.",2553
"Southwest Credit Systems, L.P.",1920
"Hunt & Henriques",146
"First National Collection Bureau, Inc.",694
"RABOBANK, NATIONAL ASSOCIATION",106
"EARLY WARNING SERVICES, LLC",748
"HCFS Health Care Financial Services, Inc.",1605
"Overton, Russell, Doerr and Donovan, LLP",111
"Firstsource Business Process Services, LLC",485
"PMAB,LLC",311
"Emerald Canyon Capital, LLC",42
"AMERISAVE MORTGAGE CORPORATION",303
"Credit Karma, Inc.",942
"KEYCORP",3546
"Big Picture Loans, LLC",1146
"VW Credit",492
"DYNAMIC RECOVERY SERVICES, INC.",68
"CURO Intermediate Holdings",1307
"BlueChip Financial",490
"EAST WEST BANK",110
"UNITED BANKSHARES, INC.",27
"Revenue Assistance Corporation dba Revenue Group",126
"PAYPAL HOLDINGS INC.",6201
"NISSAN MOTOR ACCEPTANCE CORPORATION",1315
"Leading Edge Recovery Solutions, LLC",73
"LAKEVIEW LOAN SERVICING, LLC",520
"MONEYGRAM PAYMENT SYSTEMS WORLDWIDE INC",1961
"CHECK INTO CASH INC.",434
"Vital Solutions, Inc.",185
"WAKEFIELD & ASSOCIATES, INC.",920
"Avant Credit Corporation",476
"CIT BANK, NATIONAL ASSOCIATION",2031
"General Information Services, Inc",44
"QUICKEN LOANS, INC.",2180
"Bronstein & Weiss Arbitration",81
"AFNI INC.",2785
"FEDERAL PACIFIC CREDIT COMPANY, LLC",42
"Nudelman, Klemm & Golub, P.C.",12
"NEW YORK COMMUNITY BANK",498
"The Phoenix Recovery Group",140
"FCI Lender Services Inc.",219
"Real Time Resolutions, Inc.",737
"Dynamic Recovery Solutions, LLC",1325
"I.Q. DATA INTERNATIONAL, INC.",1417
"21ST MORTGAGE CORP.",451
"TrueAccord Corp.",136
"Dovenmuehle Mortgage, Inc.",817
"DTA GROUP LLC",39
"Empowerment Ventures, LLC",1063
"VANDERBILT MORTGAGE & FINANCE, INC",388
"Social Finance, Inc.",286
"URS Holding, LLC",922
"Receivables Management Corporation",108
"GUARDIAN CAPITAL MANAGEMENT HAWAII, LLC",16
"Seterus, Inc.",4488
"AMERICAN ADVISORS GROUP",216
"Credit International Corporation",38
"TENET HEALTHCARE CORPORATION",1237
"Monterey Financial Services LLC",528
"NCC Business Services, Inc.",861
"PLS GROUP, INC",91
"ConServe",534
"Account Control Technology, Inc.",328
"CMG MORTGAGE, INC.",102
"Omega RMS, LLC",115
"Finance of America Reverse LLC",70
"Google Compare Credit Cards Inc.",260
"First Technology Federal Credit Union",85
"UMPQUA HOLDINGS CORPORATION",249
"Hunter Warfield, Inc.",1906
"Kingston Financial, LLC",9
"REGIONS FINANCIAL CORPORATION",4223
"Ad Astra Recovery Services Inc",1691
"Thunderbird Collection Specialists, Inc.",113
"John C. Heath, Attorney at Law, PLLC",231
"Asset Recovery Solutions, LLC",247
"Westlake Services, LLC",1234
"Fredericksburg Credit Bureau, Inc (Closed)",8
"Prospect Mortgage, LLC",113
"Weltman, Weinberg & Reis Co., L.P.A.",453
"FIRSTBANK PUERTO RICO",353
"BTH Management",276
"Peer Advisors, LLC",129
"OCWEN FINANCIAL CORPORATION",28725
"Debt Recovery Solutions, LLC",833
"Kansas Counselors of Kansas City, Inc.",92
"LANIER COLLECTIONS AGENCY AND SERVICES INC",64
"Pollack & Rosen, P.A.",53
"Comerica",2530
"CITIZENS FINANCIAL GROUP, INC.",6469
"Collections Acquisition Company, Inc.",92
"ProCollect, Inc",1092
"FIRST NATIONAL BANK OF OMAHA",1340
"FLAGSTAR BANK, FSB",2618
"Nationwide Recovery Systems, Ltd",141
"AmeriHome Mortgage Company, LLC",448
"ERC",7206
"Profit Services Group",73
"Client Services, Inc.",238
"SUMMIT FUNDING, INC.",39
"TCF NATIONAL BANK",1923
"Webcollex, LLC",109
"Johnson Mark LLC",93
"The CMI Group, Inc.",1084
"R & B Corporation of Virginia",321
"Coinbase, Inc.",2961
"ALCHRO INC.",118
"BB&T CORPORATION",5327
"Jim Bottin Enterprises, Inc",233
"Credit Bureau Systems, Inc.",75
"Riexinger & Associates, LLC",3
"Alliance Collection Agencies, Inc.",99
"CCS Financial Services, Inc.",2333
"Express Recovery Services, Inc.",129
"Convergent Resources, Inc.",4782
"SANTANDER BANK, NATIONAL ASSOCIATION",3263
"RUSHMORE LOAN MANAGEMENT SERVICES LLC",2141
"PHH Mortgage Services Corporation",2450
"LoanCare, LLC",2812
"Credit Plus Inc",354
"RS Clark and Associates, Inc.",195
"Panhandle-Plains Student Finance Corporation",8
"Trident Asset Management, L.L.C.",641
"PENNYMAC LOAN SERVICES, LLC.",1970
"AMERICAN ADJUSTMENT BUREAU,INC.",94
"Locate Services LLC",3
"SOUTHERN MANAGEMENT CORP.",260
"The Receivable Management Services Corporation",325
"FIFTH THIRD FINANCIAL CORPORATION",5861
"The Bureaus, Inc.",235
"Continental Finance Company, LLC",588
"Selene Finance LP",1663
"Kashia Services",133
"LENDER LIVE",121
"CMRE Financial Services, Inc.",987
"South Gate Financial LLC",1
"AMCOL Systems, Inc.",484
"Financial Recovery Services, Inc.",130
"WESTERN UNION COMPANY, THE",2620
"Midwest Recovery Systems",1480
"STATE FARM BANK, FSB",718
"Servis One, Inc.",1244
"Capio Partners, LLC",671
"Tormey Bewley Corporation",112
"Specialized Loan Servicing LLC",4888
"Perfection Collection",296
"Shellpoint Partners, LLC",2929
"EXPERT GLOBAL SOLUTIONS, INC.",1817
"HOVG, LLC",476
"AmeriCollect",615
"CBV Collection Services Ltd.",14
"LEADER ONE FINANCIAL CORPORATION",16
"Pinnacle Credit Services, LLC",1008
"Merchants' Credit Guide Company",230
"Advance America, Cash Advance Centers, Inc.",590
"Accounts Recovery Agency Inc.",1
"The CBE Group, Inc.",1322
"Arnold Scott Harris, P.C.",127
"Lima One Capital, LLC",5
"Nationwide Debt Management Solutions, LLC",93
"Sentry Recovery and Collections, Inc.",78
"Receivables Management Partners, LLC",754
"Go Capital Holdings, LLC",78
"Geneva Financial, LLC.",10
"Stellar Recovery, Inc.",1225
"FMS Inc.",107
"Reliance Exchange Group",30
"ARVEST BANK GROUP, INC.",744
"Fay Servicing, LLC",1335
"GMFS, LLC",48
"U.S. Collections West, Inc.",166
"Conn's, Inc.",1015
"National Credit Adjusters, LLC",1023
"Municipal Collections of America, Inc.",54
"MORGAN STANLEY & CO. LLC",338
"RevMD Partners, LLC.",22
"AES/PHEAA",9785
"FIRST HOME MORTGAGE CORPORATION",27
"Security Credit Services, LLC",447
"FREEDOM MORTGAGE COMPANY",2519
"I.C. System, Inc.",3387
"GREAT LAKES",1540
"Stillman Law Office",67
"Phoenix Financial Services LLC",901
"SQUARETWO FINANCIAL CORPORATION",492
"BUCKEYE FINANCIAL SERVICES OF ALLIANCE INC.",12
"PORTFOLIO RECOVERY ASSOCIATES INC",11570
"Kramer & Frank, P.C.",72
"TRANSWORLD SYSTEMS INC",4932
"EXETER FINANCE CORP.",935
"NETSPEND CORPORATION",1422
"PRIMELENDING, A PLAINSCAPITAL COMPANY",192
"Equitable Acceptance Corporation",341
"GC Services Limited Partnership",956
"CREDIT ACCEPTANCE CORPORATION",1362
"M&T BANK CORPORATION",4531
"ONEMAIN FINANCIAL HOLDINGS, LLC.",2652
"Grant & Weber",431
"AMERICAN EXPRESS COMPANY",15200
"Lending Solutions Mortgage/ LSI Mortgage",36
"ALLY FINANCIAL INC.",6159
"Accelerated Receivables Management, Inc.",67
"BARCLAYS BANK DELAWARE",7605
"Renton Collections Inc.",91
"BAYVIEW LOAN SERVICING, LLC",3234
"NRA Group, LLC",675
"HUNTINGTON NATIONAL BANK, THE",2511
"SELECT PORTFOLIO SERVICING, INC.",9040
"UNITED SERVICES AUTOMOBILE ASSOCIATION",6290
"CL HOLDINGS LLC",2273
"Residential Credit Solutions, Inc.",815
"NELNET, INC.",3445
"LendUp Loans LLC",151
"Sentry Credit, Inc.",92
"BOK FINANCIAL CORP",458
"Ditech Financial LLC",14588
"Diversified Consultants, Inc.",4759
"Mountain Land Collections, Inc.",68
"Navient Solutions, LLC.",31097
"GENERAL MOTORS FINANCIAL COMPANY, INC.",2186
"U.S. BANCORP",18489
"PNC Bank N.A.",12603
"Fidelity National Information Services, Inc. (FNIS)",2304
"NATIONSTAR MORTGAGE",21411
"TIAA, FSB",1244
"Alliance Data Card Services",7084
"Resurgent Capital Services L.P.",5130
"JPMORGAN CHASE & CO.",64674
"SUNTRUST BANKS, INC.",9318
"ENCORE CAPITAL GROUP INC.",12282
"ID Analytics, Inc.",725
"NAVY FEDERAL CREDIT UNION",5260
"Sierra Holdings LLC",98
"NORTHLAND GROUP INC",451
"LOAN TO LEARN",100
"HSBC NORTH AMERICA HOLDINGS INC.",9175
"Law Office of Harris & Zide",33
"WINN LAW GROUP, APC",100
"CARRINGTON MORTGAGE SERVICES, LLC",3123
"REGIONAL MANAGEMENT CORPORATION",327
"CITIBANK, N.A.",52787
"TD BANK US HOLDING COMPANY",10764
"BANCO POPULAR DE PUERTO RICO",828
"CAPITAL ONE FINANCIAL CORPORATION",38759
"Cascade Capital, LLC",92
"TRANSUNION INTERMEDIATE HOLDINGS, INC.",119256
"SYNCHRONY FINANCIAL",24372
"BANK OF AMERICA, NATIONAL ASSOCIATION",86488
"DISCOVER BANK",11501
"WELLS FARGO & COMPANY",74867
"SANTANDER CONSUMER USA HOLDINGS INC.",6283
"EQUIFAX, INC.",138999
